INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1982-092LU","49861","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-20","95.98","81.80","687","444","","","0","SMALL","7921","1982","92","LU","Y","COSMOS 1408 DEB","1982-092LU","49861"
"1982-092LV","49862","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-09","88.98","82.55","229","219","","","0","SMALL","8023","1982","92","LV","Y","COSMOS 1408 DEB","1982-092LV","49862"
"1982-092LW","49863","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-02-06","88.19","82.48","191","179","","","0","SMALL","8320","1982","92","LW","Y","COSMOS 1408 DEB","1982-092LW","49863"
"1982-092LX","49864","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-15","87.60","82.54","162","150","","","0","SMALL","8355","1982","92","LX","Y","COSMOS 1408 DEB","1982-092LX","49864"
"1982-092LY","49865","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-21","91.84","82.51","384","346","","","0","SMALL","7921","1982","92","LY","Y","COSMOS 1408 DEB","1982-092LY","49865"
"1982-092LZ","49866","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-11","88.55","82.85","213","192","","","0","SMALL","8246","1982","92","LZ","Y","COSMOS 1408 DEB","1982-092LZ","49866"
"1982-092M","49524","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","89.77","82.50","268","258","","","0","MEDIUM","8481","1982","92","M","Y","COSMOS 1408 DEB","1982-092M","49524"
"1982-092MA","49867","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-18","94.96","81.72","614","419","","","0","SMALL","7986","1982","92","MA","Y","COSMOS 1408 DEB","1982-092MA","49867"
"1982-092MB","49868","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-04","97.90","81.78","837","480","","","0","SMALL","7930","1982","92","MB","Y","COSMOS 1408 DEB","1982-092MB","49868"
"1982-092MC","49869","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-27","88.39","82.72","205","185","","","0","SMALL","7989","1982","92","MC","Y","COSMOS 1408 DEB","1982-092MC","49869"
"1982-092MD","49870","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-13","87.87","82.61","179","159","","","0","SMALL","8092","1982","92","MD","Y","COSMOS 1408 DEB","1982-092MD","49870"
"1982-092ME","49871","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-04","95.00","81.71","620","417","","","0","SMALL","7931","1982","92","ME","Y","COSMOS 1408 DEB","1982-092ME","49871"
"1982-092MF","49872","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-20","89.92","82.55","287","254","","","0","SMALL","8246","1982","92","MF","Y","COSMOS 1408 DEB","1982-092MF","49872"
"1982-092MG","49873","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-30","87.97","82.63","179","169","","","0","SMALL","8286","1982","92","MG","Y","COSMOS 1408 DEB","1982-092MG","49873"
"1982-092MH","49874","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-23","90.88","82.36","323","312","","","0","SMALL","8065","1982","92","MH","Y","COSMOS 1408 DEB","1982-092MH","49874"
"1982-092MJ","49875","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-16","88.23","82.68","193","181","","","0","SMALL","8032","1982","92","MJ","Y","COSMOS 1408 DEB","1982-092MJ","49875"
"1982-092MK","49876","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-06","88.69","82.52","223","197","","","0","SMALL","8306","1982","92","MK","Y","COSMOS 1408 DEB","1982-092MK","49876"
"1982-092ML","49877","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-28","97.14","82.83","808","435","","","0","SMALL","8306","1982","92","ML","Y","COSMOS 1408 DEB","1982-092ML","49877"
"1982-092MM","49878","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-18","89.91","82.78","279","261","","","0","SMALL","8246","1982","92","MM","Y","COSMOS 1408 DEB","1982-092MM","49878"
"1982-092MN","49879","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-24","88.75","82.59","221","205","","","0","SMALL","8246","1982","92","MN","Y","COSMOS 1408 DEB","1982-092MN","49879"
"1982-092MP","49880","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-08","89.21","82.34","250","221","","","0","SMALL","8091","1982","92","MP","Y","COSMOS 1408 DEB","1982-092MP","49880"
"1982-092MQ","49881","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-07","89.46","82.54","260","236","","","0","SMALL","8139","1982","92","MQ","Y","COSMOS 1408 DEB","1982-092MQ","49881"
"1982-092MR","49882","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-08","89.18","82.80","249","219","","","0","SMALL","8139","1982","92","MR","Y","COSMOS 1408 DEB","1982-092MR","49882"
"1982-092MS","49883","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-27","89.01","82.56","237","214","","","0","SMALL","8246","1982","92","MS","Y","COSMOS 1408 DEB","1982-092MS","49883"
"1982-092MT","49884","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-25","89.26","82.61","251","225","","","0","SMALL","8011","1982","92","MT","Y","COSMOS 1408 DEB","1982-092MT","49884"
"1982-092MU","49885","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-01-31","88.96","82.52","231","216","","","0","SMALL","8322","1982","92","MU","Y","COSMOS 1408 DEB","1982-092MU","49885"
"1982-092MV","49886","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-07-11","88.62","82.49","209","203","","","0","SMALL","8471","1982","92","MV","Y","COSMOS 1408 DEB","1982-092MV","49886"
"1982-092MW","49887","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-31","88.79","82.52","227","202","","","0","SMALL","8075","1982","92","MW","Y","COSMOS 1408 DEB","1982-092MW","49887"
"1982-092MX","49888","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-03","88.97","82.65","231","216","","","0","SMALL","8246","1982","92","MX","Y","COSMOS 1408 DEB","1982-092MX","49888"
"1982-092MY","49889","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-01-10","87.62","82.58","159","154","","","0","SMALL","8301","1982","92","MY","Y","COSMOS 1408 DEB","1982-092MY","49889"
"1982-092MZ","49890","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-12","88.85","82.54","228","207","","","0","SMALL","8246","1982","92","MZ","Y","COSMOS 1408 DEB","1982-092MZ","49890"
"1982-092N","49525","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-09-19","88.34","82.47","199","186","","","0","SMALL","8205","1982","92","N","Y","COSMOS 1408 DEB","1982-092N","49525"
"1982-092NA","49891","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-13","90.01","82.55","288","261","","","0","SMALL","8246","1982","92","NA","Y","COSMOS 1408 DEB","1982-092NA","49891"
"1982-092NB","49892","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.71","82.56","421","394","","","0","MEDIUM","8481","1982","92","NB","Y","COSMOS 1408 DEB","1982-092NB","49892"
"1982-092NC","49893","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-14","87.90","82.63","178","163","","","0","SMALL","8118","1982","92","NC","Y","COSMOS 1408 DEB","1982-092NC","49893"
"1982-092ND","49894","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-13","87.92","82.84","177","166","","","0","SMALL","8026","1982","92","ND","Y","COSMOS 1408 DEB","1982-092ND","49894"
"1982-092NE","49895","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-23","88.46","82.59","206","190","","","0","SMALL","8246","1982","92","NE","Y","COSMOS 1408 DEB","1982-092NE","49895"
"1982-092NF","49896","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-09-01","88.93","82.88","234","209","","","0","SMALL","8246","1982","92","NF","Y","COSMOS 1408 DEB","1982-092NF","49896"
"1982-092NG","49897","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-28","88.55","82.53","210","196","","","0","SMALL","8276","1982","92","NG","Y","COSMOS 1408 DEB","1982-092NG","49897"
"1982-092NH","49898","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-01-16","91.46","82.59","383","310","","","0","SMALL","8306","1982","92","NH","Y","COSMOS 1408 DEB","1982-092NH","49898"
"1982-092NJ","49899","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-01-20","88.10","82.54","186","174","","","0","SMALL","8304","1982","92","NJ","Y","COSMOS 1408 DEB","1982-092NJ","49899"
"1982-092NK","49900","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-18","89.01","82.49","233","218","","","0","SMALL","7945","1982","92","NK","Y","COSMOS 1408 DEB","1982-092NK","49900"
"1982-092NL","49901","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-05","88.22","82.74","198","175","","","0","SMALL","8051","1982","92","NL","Y","COSMOS 1408 DEB","1982-092NL","49901"
"1982-092NM","49902","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-17","93.01","82.46","488","356","","","0","SMALL","8246","1982","92","NM","Y","COSMOS 1408 DEB","1982-092NM","49902"
"1982-092NN","49903","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-09","91.68","82.75","384","330","","","0","SMALL","7939","1982","92","NN","Y","COSMOS 1408 DEB","1982-092NN","49903"
"1982-092NP","49904","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-26","90.46","82.64","316","279","","","0","SMALL","7921","1982","92","NP","Y","COSMOS 1408 DEB","1982-092NP","49904"
"1982-092NQ","49905","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-15","95.55","81.83","655","436","","","0","SMALL","7946","1982","92","NQ","Y","COSMOS 1408 DEB","1982-092NQ","49905"
"1982-092NR","49906","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-29","87.76","82.59","172","155","","","0","SMALL","8177","1982","92","NR","Y","COSMOS 1408 DEB","1982-092NR","49906"
"1982-092NS","49907","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-07-11","88.90","82.49","230","211","","","0","SMALL","8471","1982","92","NS","Y","COSMOS 1408 DEB","1982-092NS","49907"
"1982-092NT","49908","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-15","88.54","82.59","209","196","","","0","SMALL","8027","1982","92","NT","Y","COSMOS 1408 DEB","1982-092NT","49908"
"1982-092NU","49909","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-07-20","88.08","82.38","187","172","","","0","SMALL","8480","1982","92","NU","Y","COSMOS 1408 DEB","1982-092NU","49909"
"1982-092NV","49910","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-07","88.03","82.36","189","164","","","0","SMALL","8346","1982","92","NV","Y","COSMOS 1408 DEB","1982-092NV","49910"
"1982-092NW","49911","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-09","88.20","82.49","192","179","","","0","SMALL","8229","1982","92","NW","Y","COSMOS 1408 DEB","1982-092NW","49911"
"1982-092NX","49912","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-05","88.64","82.45","213","202","","","0","SMALL","8205","1982","92","NX","Y","COSMOS 1408 DEB","1982-092NX","49912"
"1982-092NY","49913","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-10","89.60","82.42","269","241","","","0","SMALL","7997","1982","92","NY","Y","COSMOS 1408 DEB","1982-092NY","49913"
"1982-092NZ","49914","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-09","95.38","81.82","638","436","","","0","SMALL","7946","1982","92","NZ","Y","COSMOS 1408 DEB","1982-092NZ","49914"
"1982-092P","49526","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-13","88.52","82.53","211","192","","","0","SMALL","8058","1982","92","P","Y","COSMOS 1408 DEB","1982-092P","49526"
"1982-092PA","49915","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.94","82.59","329","313","","","0","SMALL","8481","1982","92","PA","Y","COSMOS 1408 DEB","1982-092PA","49915"
"1982-092PB","49916","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-04","89.18","82.40","245","223","","","0","SMALL","8306","1982","92","PB","Y","COSMOS 1408 DEB","1982-092PB","49916"
"1982-092PC","49917","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-07","89.05","82.50","237","219","","","0","SMALL","8346","1982","92","PC","Y","COSMOS 1408 DEB","1982-092PC","49917"
"1982-092PD","49918","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-27","87.86","82.59","175","162","","","0","SMALL","8239","1982","92","PD","Y","COSMOS 1408 DEB","1982-092PD","49918"
"1982-092PE","49919","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-09","88.61","82.60","217","195","","","0","SMALL","7993","1982","92","PE","Y","COSMOS 1408 DEB","1982-092PE","49919"
"1982-092PF","49920","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-19","89.94","82.81","295","248","","","0","SMALL","7920","1982","92","PF","Y","COSMOS 1408 DEB","1982-092PF","49920"
"1982-092PG","49921","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-26","88.49","82.59","209","190","","","0","SMALL","8246","1982","92","PG","Y","COSMOS 1408 DEB","1982-092PG","49921"
"1982-092PH","49966","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-11","88.59","82.39","215","195","","","0","SMALL","8148","1982","92","PH","Y","COSMOS 1408 DEB","1982-092PH","49966"
"1982-092PJ","49967","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-26","88.51","82.41","213","188","","","0","SMALL","8149","1982","92","PJ","Y","COSMOS 1408 DEB","1982-092PJ","49967"
"1982-092PK","49968","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-11","88.29","82.42","203","177","","","0","SMALL","7997","1982","92","PK","Y","COSMOS 1408 DEB","1982-092PK","49968"
"1982-092PL","49969","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-18","87.94","82.39","180","165","","","0","SMALL","8004","1982","92","PL","Y","COSMOS 1408 DEB","1982-092PL","49969"
"1982-092PM","49970","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-03","89.26","82.34","249","227","","","0","SMALL","8246","1982","92","PM","Y","COSMOS 1408 DEB","1982-092PM","49970"
"1982-092PN","49971","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-08","90.13","82.49","291","271","","","0","MEDIUM","8246","1982","92","PN","Y","COSMOS 1408 DEB","1982-092PN","49971"
"1982-092PP","49972","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-20","90.73","82.45","332","289","","","0","SMALL","8306","1982","92","PP","Y","COSMOS 1408 DEB","1982-092PP","49972"
"1982-092PQ","49973","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-23","89.64","82.61","270","244","","","0","SMALL","7980","1982","92","PQ","Y","COSMOS 1408 DEB","1982-092PQ","49973"
"1982-092PR","49974","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-16","88.60","82.59","219","191","","","0","SMALL","8148","1982","92","PR","Y","COSMOS 1408 DEB","1982-092PR","49974"
"1982-092PS","49975","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-24","90.57","83.14","311","294","","","0","SMALL","8246","1982","92","PS","Y","COSMOS 1408 DEB","1982-092PS","49975"
"1982-092PT","49976","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-11","88.81","83.38","223","208","","","0","SMALL","8231","1982","92","PT","Y","COSMOS 1408 DEB","1982-092PT","49976"
"1982-092PU","49977","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-26","88.14","82.57","194","171","","","0","SMALL","8098","1982","92","PU","Y","COSMOS 1408 DEB","1982-092PU","49977"
"1982-092PV","49978","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-13","89.81","82.69","280","251","","","0","MEDIUM","8246","1982","92","PV","Y","COSMOS 1408 DEB","1982-092PV","49978"
"1982-092PW","49979","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-13","88.73","82.45","219","204","","","0","SMALL","7977","1982","92","PW","Y","COSMOS 1408 DEB","1982-092PW","49979"
"1982-092PX","49980","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-08","88.81","82.57","219","213","","","0","SMALL","8023","1982","92","PX","Y","COSMOS 1408 DEB","1982-092PX","49980"
"1982-092PY","49981","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.79","82.55","423","399","","","0","SMALL","8481","1982","92","PY","Y","COSMOS 1408 DEB","1982-092PY","49981"
"1982-092PZ","49982","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-04-27","87.60","82.51","166","145","","","0","SMALL","8397","1982","92","PZ","Y","COSMOS 1408 DEB","1982-092PZ","49982"
"1982-092Q","49527","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","100.31","82.39","1090","456","","","0","SMALL","8481","1982","92","Q","Y","COSMOS 1408 DEB","1982-092Q","49527"
"1982-092QA","49983","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-14","95.65","81.72","675","424","","","0","SMALL","8246","1982","92","QA","Y","COSMOS 1408 DEB","1982-092QA","49983"
"1982-092QB","49984","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-11","88.62","82.53","217","196","","","0","SMALL","8034","1982","92","QB","Y","COSMOS 1408 DEB","1982-092QB","49984"
"1982-092QC","49985","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-23","90.16","82.56","303","262","","","0","SMALL","8105","1982","92","QC","Y","COSMOS 1408 DEB","1982-092QC","49985"
"1982-092QD","49986","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-17","88.36","82.55","204","183","","","0","SMALL","8059","1982","92","QD","Y","COSMOS 1408 DEB","1982-092QD","49986"
"1982-092QE","49987","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-14","93.48","82.83","509","381","","","0","SMALL","7912","1982","92","QE","Y","COSMOS 1408 DEB","1982-092QE","49987"
"1982-092QF","49988","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-30","89.63","82.36","266","246","","","0","SMALL","8246","1982","92","QF","Y","COSMOS 1408 DEB","1982-092QF","49988"
"1982-092QG","49989","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-21","89.57","82.47","262","245","","","0","SMALL","7946","1982","92","QG","Y","COSMOS 1408 DEB","1982-092QG","49989"
"1982-092QH","49990","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-26","88.40","82.76","207","184","","","0","SMALL","8246","1982","92","QH","Y","COSMOS 1408 DEB","1982-092QH","49990"
"1982-092QJ","49991","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-09","91.45","82.51","363","328","","","0","SMALL","8051","1982","92","QJ","Y","COSMOS 1408 DEB","1982-092QJ","49991"
"1982-092QK","49992","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-07","89.75","82.45","276","248","","","0","SMALL","8306","1982","92","QK","Y","COSMOS 1408 DEB","1982-092QK","49992"
"1982-092QL","49993","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-22","88.51","82.68","212","190","","","0","SMALL","8246","1982","92","QL","Y","COSMOS 1408 DEB","1982-092QL","49993"
"1982-092QM","49994","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-12","91.56","82.37","362","340","","","0","SMALL","8054","1982","92","QM","Y","COSMOS 1408 DEB","1982-092QM","49994"
"1982-092QN","49995","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-01","88.51","82.46","206","196","","","0","SMALL","8246","1982","92","QN","Y","COSMOS 1408 DEB","1982-092QN","49995"
"1982-092QP","49996","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.28","82.65","546","422","","","0","SMALL","8481","1982","92","QP","Y","COSMOS 1408 DEB","1982-092QP","49996"
"1982-092QQ","49997","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-09","91.21","83.02","345","323","","","0","SMALL","8023","1982","92","QQ","Y","COSMOS 1408 DEB","1982-092QQ","49997"
"1982-092QR","49998","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-25","87.79","82.47","173","158","","","0","SMALL","8217","1982","92","QR","Y","COSMOS 1408 DEB","1982-092QR","49998"
"1982-092QS","49999","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-05","88.30","82.41","194","187","","","0","SMALL","8196","1982","92","QS","Y","COSMOS 1408 DEB","1982-092QS","49999"
"1982-092QT","50007","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-06-03","88.81","82.43","226","205","","","0","SMALL","8433","1982","92","QT","Y","COSMOS 1408 DEB","1982-092QT","50007"
"1982-092QU","50008","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-18","88.42","82.49","208","186","","","0","SMALL","8238","1982","92","QU","Y","COSMOS 1408 DEB","1982-092QU","50008"
"1982-092QV","50009","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-20","96.90","81.78","769","451","","","0","SMALL","8246","1982","92","QV","Y","COSMOS 1408 DEB","1982-092QV","50009"
"1982-092QW","50010","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.06","82.55","440","408","","","0","MEDIUM","8481","1982","92","QW","Y","COSMOS 1408 DEB","1982-092QW","50010"
"1982-092QX","50011","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-30","88.18","82.71","196","172","","","0","SMALL","8246","1982","92","QX","Y","COSMOS 1408 DEB","1982-092QX","50011"
